State,Year,Month,Day,Rainfall (mm)
Perak,2017,9,11,6.89
Perak,2017,9,12,4.92
Perak,2017,9,13,6.76
Perak,2017,9,14,4.27
Perak,2017,9,15,6.80
Perak,2017,9,16,26.57
Perak,2017,9,17,109.03
Perak,2017,9,18,14.70
Perak,2017,9,19,7.51
Perak,2017,9,20,5.93
Perak,2017,9,21,5.21
Perak,2017,9,22,2.12
Perak,2017,9,23,1.70
Perak,2017,9,24,5.15
Perak,2017,9,25,3.03
Perak,2017,9,26,0.84
Perak,2017,9,27,0.56
Perak,2017,9,28,1.44
Perak,2017,9,29,3.45
Perak,2017,9,30,16.76
Perak,2017,10,1,9.89
Perak,2017,10,2,9.05
Perak,2017,10,3,9.76
Perak,2017,10,4,12.24
Perak,2017,10,5,10.20
Perak,2017,10,6,9.32
Perak,2017,10,7,9.78
Perak,2017,10,8,10.48
Perak,2017,10,9,13.61
Perak,2017,10,10,3.91
Perak,2017,10,11,11.13
Perak,2017,10,12,3.97
Perak,2017,10,13,7.94
Perak,2017,10,14,7.15
Perak,2017,10,15,20.78
Perak,2017,10,16,11.66
Perak,2017,10,17,5.41
Perak,2017,10,18,7.35
Perak,2017,10,19,11.94
Perak,2017,10,20,4.46
Perak,2017,10,21,19.84
Perak,2017,10,22,9.57
Perak,2017,10,23,9.95
Perak,2017,10,24,5.13
Perak,2017,10,25,4.75
Perak,2017,10,26,4.50
Perak,2017,10,27,8.20
Perak,2017,10,28,10.38
Perak,2017,10,29,15.57
Perak,2017,10,30,28.32
Perak,2017,10,31,21.48
Perak,2017,11,1,23.58
Perak,2017,11,2,11.71
Perak,2017,11,3,33.12
Perak,2017,11,4,13.97
Perak,2017,11,5,11.20
Perak,2017,11,6,7.83
Perak,2017,11,7,19.65
Perak,2017,11,8,3.43
Perak,2017,11,9,0.58
Perak,2017,11,10,1.26
Perak,2017,11,11,3.09
Perak,2017,11,12,7.60
Perak,2017,11,13,2.32
Perak,2017,11,14,0.45
Perak,2017,11,15,3.45
Perak,2017,11,16,7.36
Perak,2017,11,17,14.67
Perak,2017,11,18,15.04
Perak,2017,11,19,28.18
Perak,2017,11,20,5.99
Perak,2017,11,21,3.74
Perak,2017,11,22,0.56
Perak,2017,11,23,0.83
Perak,2017,11,24,4.02
Perak,2017,11,25,7.92
Perak,2017,11,26,5.90
Perak,2017,11,27,5.81
Perak,2017,11,28,1.41
Perak,2017,11,29,2.39
Perak,2017,11,30,3.91
Perak,2017,12,1,7.60
Perak,2017,12,2,19.01
Perak,2017,12,3,14.28
Perak,2017,12,4,9.44
Perak,2017,12,5,12.50
Perak,2017,12,6,23.81
Perak,2017,12,7,10.42
Perak,2017,12,8,6.77
Perak,2017,12,9,2.80
Perak,2017,12,10,7.98
Perak,2017,12,11,6.14
Perak,2017,12,12,10.26
Perak,2017,12,13,2.60
Perak,2017,12,14,7.83
Perak,2017,12,15,1.31
Perak,2017,12,16,0.10
Perak,2017,12,17,0.09
Perak,2017,12,18,0.30
Perak,2017,12,19,0.64
Perak,2017,12,20,4.17
Perak,2017,12,21,4.19
Perak,2017,12,22,1.84
Perak,2017,12,23,0.52
Perak,2017,12,24,0.21
Perak,2017,12,25,6.28
Perak,2017,12,26,1.21
Perak,2017,12,27,0.21
Perak,2017,12,28,1.18
Perak,2017,12,29,24.03
Perak,2017,12,30,5.74
Perak,2017,12,31,1.71
Perak,2018,1,1,2.70
Perak,2018,1,2,4.21
Perak,2018,1,3,6.32
Perak,2018,1,4,10.61
Perak,2018,1,5,0.61
Perak,2018,1,6,0.29
Perak,2018,1,7,0.28
Perak,2018,1,8,0.22
Perak,2018,1,9,0.17
Perak,2018,1,10,0.14
Perak,2018,1,11,0.07
Perak,2018,1,12,0.01
Perak,2018,1,13,0.03
Perak,2018,1,14,0.07
Perak,2018,1,15,0.07
Perak,2018,1,16,0.06
Perak,2018,1,17,0.23
Perak,2018,1,18,0.86
Perak,2018,1,19,0.50
Perak,2018,1,20,0.55
Perak,2018,1,21,0.33
Perak,2018,1,22,1.14
Perak,2018,1,23,1.83
Perak,2018,1,24,1.86
Perak,2018,1,25,0.16
Perak,2018,1,26,0.04
Perak,2018,1,27,0.04
Perak,2018,1,28,0.06
Perak,2018,1,29,0.09
Perak,2018,1,30,0.11
Perak,2018,1,31,8.99
Perak,2018,2,1,20.22
Perak,2018,2,2,17.73
Perak,2018,2,3,3.53
Perak,2018,2,4,0.79
Perak,2018,2,5,2.56
Perak,2018,2,6,4.88
Perak,2018,2,7,3.44
Perak,2018,2,8,2.02
Perak,2018,2,9,0.32
Perak,2018,2,10,0.29
Perak,2018,2,11,3.59
Perak,2018,2,12,13.17
Perak,2018,2,13,12.76
Perak,2018,2,14,15.89
Perak,2018,2,15,26.27
Perak,2018,2,16,7.24
Perak,2018,2,17,7.30
Perak,2018,2,18,1.71
Perak,2018,2,19,0.27
Perak,2018,2,20,0.99
Perak,2018,2,21,1.43
Perak,2018,2,22,4.82
Perak,2018,2,23,7.42
Perak,2018,2,24,2.34
Perak,2018,2,25,0.73
Perak,2018,2,26,2.64
Perak,2018,2,27,9.20
Perak,2018,2,28,7.19
Perak,2018,3,1,9.64
Perak,2018,3,2,15.09
Perak,2018,3,3,3.30
Perak,2018,3,4,0.46
Perak,2018,3,5,0.01
Perak,2018,3,6,0.04
Perak,2018,3,7,0.01
Perak,2018,3,8,0.02
Perak,2018,3,9,0.01
Perak,2018,3,10,0.02
Perak,2018,3,11,0.08
Perak,2018,3,12,0.12
Perak,2018,3,13,0.24
Perak,2018,3,14,1.42
Perak,2018,3,15,0.98
Perak,2018,3,16,0.95
Perak,2018,3,17,1.75
Perak,2018,3,18,5.83
Perak,2018,3,19,23.08
Perak,2018,3,20,7.94
Perak,2018,3,21,2.14
Perak,2018,3,22,2.89
Perak,2018,3,23,3.62
Perak,2018,3,24,0.59
Perak,2018,3,25,14.35
Perak,2018,3,26,9.00
Perak,2018,3,27,27.43
Perak,2018,3,28,17.25
Perak,2018,3,29,3.63
Perak,2018,3,30,8.28
Perak,2018,3,31,7.43
Perak,2018,4,1,8.25
Perak,2018,4,2,9.26
Perak,2018,4,3,6.11
Perak,2018,4,4,7.74
Perak,2018,4,5,2.12
Perak,2018,4,6,2.42
Perak,2018,4,7,8.98
Perak,2018,4,8,8.67
Perak,2018,4,9,2.45
Perak,2018,4,10,1.52
Perak,2018,4,11,4.62
Perak,2018,4,12,9.56
Perak,2018,4,13,4.31
Perak,2018,4,14,7.80
Perak,2018,4,15,4.76
Perak,2018,4,16,5.29
Perak,2018,4,17,18.06
Perak,2018,4,18,13.37
Perak,2018,4,19,3.53
Perak,2018,4,20,5.64
Perak,2018,4,21,30.48
Perak,2018,4,22,17.93
Perak,2018,4,23,7.23
Perak,2018,4,24,15.57
Perak,2018,4,25,1.11
Perak,2018,4,26,4.77
Perak,2018,4,27,4.35
Perak,2018,4,28,1.03
Perak,2018,4,29,0.43
Perak,2018,4,30,0.69
Perak,2018,5,1,3.07
Perak,2018,5,2,0.45
Perak,2018,5,3,2.27
Perak,2018,5,4,0.58
Perak,2018,5,5,1.92
Perak,2018,5,6,1.62
Perak,2018,5,7,1.48
Perak,2018,5,8,7.47
Perak,2018,5,9,0.98
Perak,2018,5,10,0.08
Perak,2018,5,11,0.02
Perak,2018,5,12,0.02
Perak,2018,5,13,0.05
Perak,2018,5,14,0.00
Perak,2018,5,15,0.10
Perak,2018,5,16,0.03
Perak,2018,5,17,0.03
Perak,2018,5,18,4.31
Perak,2018,5,19,4.53
Perak,2018,5,20,3.14
Perak,2018,5,21,17.34
Perak,2018,5,22,24.14
Perak,2018,5,23,28.53
Perak,2018,5,24,40.84
Perak,2018,5,25,23.99
Perak,2018,5,26,15.37
Perak,2018,5,27,5.39
Perak,2018,5,28,15.99
Perak,2018,5,29,5.74
Perak,2018,5,30,1.01
Perak,2018,5,31,2.01
Perak,2018,6,1,0.62
Perak,2018,6,2,1.05
Perak,2018,6,3,11.75
Perak,2018,6,4,30.48
Perak,2018,6,5,15.65
Perak,2018,6,6,6.91
Perak,2018,6,7,6.67
Perak,2018,6,8,2.57
Perak,2018,6,9,0.78
Perak,2018,6,10,1.86
Perak,2018,6,11,2.62
Perak,2018,6,12,10.37
Perak,2018,6,13,2.32
Perak,2018,6,14,0.97
Perak,2018,6,15,0.38
Perak,2018,6,16,0.34
Perak,2018,6,17,0.19
Perak,2018,6,18,0.12
Perak,2018,6,19,1.91
Perak,2018,6,20,1.09
Perak,2018,6,21,0.07
Perak,2018,6,22,0.03
Perak,2018,6,23,0.59
Perak,2018,6,24,1.45
Perak,2018,6,25,2.72
Perak,2018,6,26,0.04
Perak,2018,6,27,0.13
Perak,2018,6,28,0.45
Perak,2018,6,29,0.68
Perak,2018,6,30,0.34
Perak,2018,7,1,0.37
Perak,2018,7,2,1.37
Perak,2018,7,3,0.45
Perak,2018,7,4,0.13
Perak,2018,7,5,0.26
Perak,2018,7,6,1.89
Perak,2018,7,7,2.14
Perak,2018,7,8,1.03
Perak,2018,7,9,0.74
Perak,2018,7,10,8.43
Perak,2018,7,11,23.59
Perak,2018,7,12,15.82
Perak,2018,7,13,5.22
Perak,2018,7,14,0.84
Perak,2018,7,15,0.38
Perak,2018,7,16,0.37
Perak,2018,7,17,0.39
Perak,2018,7,18,0.12
Perak,2018,7,19,1.59
Perak,2018,7,20,3.66
Perak,2018,7,21,3.28
Perak,2018,7,22,4.32
Perak,2018,7,23,6.29
Perak,2018,7,24,3.76
Perak,2018,7,25,5.03
Perak,2018,7,26,5.43
Perak,2018,7,27,9.14
Perak,2018,7,28,10.05
Perak,2018,7,29,16.43
Perak,2018,7,30,9.08
Perak,2018,7,31,13.48
Perak,2018,8,1,19.14
Perak,2018,8,2,25.82
Perak,2018,8,3,14.03
Perak,2018,8,4,6.68
Perak,2018,8,5,4.89
Perak,2018,8,6,2.34
Perak,2018,8,7,4.03
Perak,2018,8,8,22.25
Perak,2018,8,9,0.25
Perak,2018,8,10,0.79
Perak,2018,8,11,0.35
Perak,2018,8,12,6.19
Perak,2018,8,13,5.95
Perak,2018,8,14,1.45
Perak,2018,8,15,2.12
Perak,2018,8,16,2.87
Perak,2018,8,17,4.37
Perak,2018,8,18,15.90
Perak,2018,8,19,6.98
Perak,2018,8,20,10.21
Perak,2018,8,21,11.06
Perak,2018,8,22,5.79
Perak,2018,8,23,17.58
Perak,2018,8,24,1.83
Perak,2018,8,25,5.01
Perak,2018,8,26,10.83
Perak,2018,8,27,11.76
Perak,2018,8,28,2.68
Perak,2018,8,29,2.80
Perak,2018,8,30,11.04
Perak,2018,8,31,14.69
Perak,2018,9,1,29.25
Perak,2018,9,2,5.69
Perak,2018,9,3,0.22
Perak,2018,9,4,0.81
Perak,2018,9,5,0.35
Perak,2018,9,6,0.09
Perak,2018,9,7,0.15
Perak,2018,9,8,0.45
Perak,2018,9,9,2.09
Perak,2018,9,10,1.42
Perak,2018,9,11,0.75
Perak,2018,9,12,2.30
Perak,2018,9,13,2.08
Perak,2018,9,14,3.47
Perak,2018,9,15,13.51
Perak,2018,9,16,20.78
Perak,2018,9,17,6.29
Perak,2018,9,18,7.19
Perak,2018,9,19,10.66
Perak,2018,9,20,12.20
Perak,2018,9,21,6.38
Perak,2018,9,22,10.02
Perak,2018,9,23,8.47
Perak,2018,9,24,14.58
Perak,2018,9,25,18.16
Perak,2018,9,26,13.91
Perak,2018,9,27,8.82
Perak,2018,9,28,6.56
Perak,2018,9,29,13.97
Perak,2018,9,30,14.18
Perak,2018,10,1,9.72
Perak,2018,10,2,6.33
Perak,2018,10,3,3.47
Perak,2018,10,4,2.03
Perak,2018,10,5,0.64
Perak,2018,10,6,0.38
Perak,2018,10,7,8.09
Perak,2018,10,8,26.33
Perak,2018,10,9,16.16
Perak,2018,10,10,10.31
Perak,2018,10,11,9.83
Perak,2018,10,12,8.03
Perak,2018,10,13,4.74
Perak,2018,10,14,14.26
Perak,2018,10,15,6.29
Perak,2018,10,16,2.76
Perak,2018,10,17,7.42
Perak,2018,10,18,12.35
Perak,2018,10,19,5.75
Perak,2018,10,20,2.92
Perak,2018,10,21,1.75
Perak,2018,10,22,18.48
Perak,2018,10,23,18.91
Perak,2018,10,24,15.46
Perak,2018,10,25,11.94
Perak,2018,10,26,12.66
Perak,2018,10,27,18.28
Perak,2018,10,28,3.25
Perak,2018,10,29,0.34
Perak,2018,10,30,0.12
Perak,2018,10,31,2.02
Perak,2018,11,1,4.83
Perak,2018,11,2,18.62
Perak,2018,11,3,8.85
Perak,2018,11,4,33.61
Perak,2018,11,5,12.40
Perak,2018,11,6,0.53
Perak,2018,11,7,5.59
Perak,2018,11,8,7.37
Perak,2018,11,9,12.08
Perak,2018,11,10,3.38
Perak,2018,11,11,4.37
Perak,2018,11,12,4.92
Perak,2018,11,13,12.23
Perak,2018,11,14,21.54
Perak,2018,11,15,14.61
Perak,2018,11,16,1.28
Perak,2018,11,17,5.26
Perak,2018,11,18,34.89
Perak,2018,11,19,25.42
Perak,2018,11,20,6.97
Perak,2018,11,21,1.72
Perak,2018,11,22,4.05
Perak,2018,11,23,14.17
Perak,2018,11,24,14.82
Perak,2018,11,25,14.92
Perak,2018,11,26,6.43
Perak,2018,11,27,11.85
Perak,2018,11,28,10.91
Perak,2018,11,29,3.06
Perak,2018,11,30,0.77
Perak,2018,12,1,13.03
Perak,2018,12,2,4.23
Perak,2018,12,3,7.95
Perak,2018,12,4,4.24
Perak,2018,12,5,10.33
Perak,2018,12,6,17.18
Perak,2018,12,7,6.83
Perak,2018,12,8,6.35
Perak,2018,12,9,0.40
Perak,2018,12,10,2.65
Perak,2018,12,11,5.62
Perak,2018,12,12,2.84
Perak,2018,12,13,2.10
Perak,2018,12,14,0.96
Perak,2018,12,15,0.45
Perak,2018,12,16,0.12
Perak,2018,12,17,0.07
Perak,2018,12,18,0.05
Perak,2018,12,19,11.02
Perak,2018,12,20,37.10
Perak,2018,12,21,28.32
Perak,2018,12,22,5.87
Perak,2018,12,23,9.52
Perak,2018,12,24,8.94
Perak,2018,12,25,6.29
Perak,2018,12,26,15.44
Perak,2018,12,27,7.14
Perak,2018,12,28,2.29
Perak,2018,12,29,0.57
Perak,2018,12,30,0.58
Perak,2018,12,31,0.76
Perak,2019,1,1,3.55
Perak,2019,1,2,3.80
Perak,2019,1,3,9.60
Perak,2019,1,4,6.46
Perak,2019,1,5,17.96
Perak,2019,1,6,5.73
Perak,2019,1,7,7.14
Perak,2019,1,8,2.99
Perak,2019,1,9,1.62
Perak,2019,1,10,3.58
Perak,2019,1,11,1.23
Perak,2019,1,12,1.13
Perak,2019,1,13,1.85
Perak,2019,1,14,1.86
Perak,2019,1,15,1.30
Perak,2019,1,16,1.26
Perak,2019,1,17,0.98
Perak,2019,1,18,4.12
Perak,2019,1,19,6.49
Perak,2019,1,20,0.93
Perak,2019,1,21,0.26
Perak,2019,1,22,0.32
Perak,2019,1,23,0.27
Perak,2019,1,24,0.30
Perak,2019,1,25,0.26
Perak,2019,1,26,1.28
Perak,2019,1,27,0.22
Perak,2019,1,28,0.15
Perak,2019,1,29,0.85
Perak,2019,1,30,2.60
Perak,2019,1,31,1.90
Perak,2019,2,1,4.13
Perak,2019,2,2,3.19
Perak,2019,2,3,1.01
Perak,2019,2,4,0.65
Perak,2019,2,5,2.07
Perak,2019,2,6,2.95
Perak,2019,2,7,1.74
Perak,2019,2,8,0.95
Perak,2019,2,9,0.36
Perak,2019,2,10,0.31
Perak,2019,2,11,0.23
Perak,2019,2,12,0.22
Perak,2019,2,13,0.24
Perak,2019,2,14,0.53
Perak,2019,2,15,1.04
Perak,2019,2,16,1.37
Perak,2019,2,17,0.14
Perak,2019,2,18,0.17
Perak,2019,2,19,0.21
Perak,2019,2,20,0.27
Perak,2019,2,21,0.20
Perak,2019,2,22,0.24
Perak,2019,2,23,0.17
Perak,2019,2,24,0.11
Perak,2019,2,25,1.20
Perak,2019,2,26,0.45
Perak,2019,2,27,4.52
Perak,2019,2,28,14.79
Perak,2019,3,1,6.79
Perak,2019,3,2,19.45
Perak,2019,3,3,13.41
Perak,2019,3,4,6.96
Perak,2019,3,5,2.48
Perak,2019,3,6,2.54
Perak,2019,3,7,0.28
Perak,2019,3,8,0.10
Perak,2019,3,9,0.04
Perak,2019,3,10,5.57
Perak,2019,3,11,6.54
Perak,2019,3,12,11.16
Perak,2019,3,13,28.17
Perak,2019,3,14,20.63
Perak,2019,3,15,33.01
Perak,2019,3,16,20.90
Perak,2019,3,17,1.41
Perak,2019,3,18,6.53
Perak,2019,3,19,5.24
Perak,2019,3,20,2.02
Perak,2019,3,21,0.89
Perak,2019,3,22,0.31
Perak,2019,3,23,0.23
Perak,2019,3,24,0.90
Perak,2019,3,25,1.47
Perak,2019,3,26,3.53
Perak,2019,3,27,7.53
Perak,2019,3,28,5.30
Perak,2019,3,29,4.37
Perak,2019,3,30,6.05
Perak,2019,3,31,0.86
Perak,2019,4,1,0.37
Perak,2019,4,2,0.06
Perak,2019,4,3,0.09
Perak,2019,4,4,0.08
Perak,2019,4,5,0.11
Perak,2019,4,6,0.21
Perak,2019,4,7,0.07
Perak,2019,4,8,0.06
Perak,2019,4,9,0.10
Perak,2019,4,10,0.16
Perak,2019,4,11,1.48
Perak,2019,4,12,3.30
Perak,2019,4,13,1.29
Perak,2019,4,14,1.18
Perak,2019,4,15,2.14
Perak,2019,4,16,6.88
Perak,2019,4,17,6.99
Perak,2019,4,18,20.65
Perak,2019,4,19,0.34
Perak,2019,4,20,0.16
Perak,2019,4,21,0.52
Perak,2019,4,22,5.67
Perak,2019,4,23,5.37
Perak,2019,4,24,7.48
Perak,2019,4,25,3.06
Perak,2019,4,26,0.07
Perak,2019,4,27,0.08
Perak,2019,4,28,0.63
Perak,2019,4,29,13.72
Perak,2019,4,30,26.72
Perak,2019,5,1,12.20
Perak,2019,5,2,22.97
Perak,2019,5,3,24.69
Perak,2019,5,4,6.08
Perak,2019,5,5,7.23
Perak,2019,5,6,0.99
Perak,2019,5,7,2.32
Perak,2019,5,8,2.38
Perak,2019,5,9,6.43
Perak,2019,5,10,26.57
Perak,2019,5,11,10.47
Perak,2019,5,12,19.18
Perak,2019,5,13,18.00
Perak,2019,5,14,28.53
Perak,2019,5,15,12.86
Perak,2019,5,16,3.58
Perak,2019,5,17,7.94
Perak,2019,5,18,6.03
Perak,2019,5,19,1.17
Perak,2019,5,20,1.77
Perak,2019,5,21,0.34
Perak,2019,5,22,0.71
Perak,2019,5,23,3.92
Perak,2019,5,24,1.60
Perak,2019,5,25,0.62
Perak,2019,5,26,0.42
Perak,2019,5,27,0.46
Perak,2019,5,28,1.16
Perak,2019,5,29,3.11
Perak,2019,5,30,4.52
Perak,2019,5,31,6.28
Perak,2019,6,1,3.62
Perak,2019,6,2,8.09
Perak,2019,6,3,0.31
Perak,2019,6,4,0.67
Perak,2019,6,5,0.01
Perak,2019,6,6,0.88
Perak,2019,6,7,5.50
Perak,2019,6,8,9.23
Perak,2019,6,9,20.26
Perak,2019,6,10,8.97
Perak,2019,6,11,9.17
Perak,2019,6,12,3.65
Perak,2019,6,13,5.15
Perak,2019,6,14,4.15
Perak,2019,6,15,0.96
Perak,2019,6,16,0.30
Perak,2019,6,17,0.29
Perak,2019,6,18,8.29
Perak,2019,6,19,5.06
Perak,2019,6,20,0.98
Perak,2019,6,21,0.15
Perak,2019,6,22,0.26
Perak,2019,6,23,4.04
Perak,2019,6,24,2.75
Perak,2019,6,25,5.28
Perak,2019,6,26,1.87
Perak,2019,6,27,0.58
Perak,2019,6,28,1.60
Perak,2019,6,29,2.82
Perak,2019,6,30,3.57
Perak,2019,7,1,4.97
Perak,2019,7,2,24.91
Perak,2019,7,3,12.44
Perak,2019,7,4,5.24
Perak,2019,7,5,1.42
Perak,2019,7,6,5.18
Perak,2019,7,7,6.23
Perak,2019,7,8,3.59
Perak,2019,7,9,7.02
Perak,2019,7,10,2.76
Perak,2019,7,11,0.42
Perak,2019,7,12,0.10
Perak,2019,7,13,0.06
Perak,2019,7,14,0.12
Perak,2019,7,15,6.12
Perak,2019,7,16,12.61
Perak,2019,7,17,2.90
Perak,2019,7,18,3.92
Perak,2019,7,19,2.07
Perak,2019,7,20,2.92
Perak,2019,7,21,10.81
Perak,2019,7,22,8.13
Perak,2019,7,23,3.65
Perak,2019,7,24,4.27
Perak,2019,7,25,7.52
Perak,2019,7,26,4.72
Perak,2019,7,27,2.73
Perak,2019,7,28,3.48
Perak,2019,7,29,3.70
Perak,2019,7,30,5.33
Perak,2019,7,31,1.80
Perak,2019,8,1,0.73
Perak,2019,8,2,6.63
Perak,2019,8,3,20.55
Perak,2019,8,4,18.67
Perak,2019,8,5,23.01
Perak,2019,8,6,11.17
Perak,2019,8,7,21.79
Perak,2019,8,8,14.80
Perak,2019,8,9,6.21
Perak,2019,8,10,0.38
Perak,2019,8,11,2.74
Perak,2019,8,12,6.12
Perak,2019,8,13,18.37
Perak,2019,8,14,3.18
Perak,2019,8,15,5.16
Perak,2019,8,16,18.47
Perak,2019,8,17,12.29
Perak,2019,8,18,1.53
Perak,2019,8,19,1.63
Perak,2019,8,20,2.08
Perak,2019,8,21,8.80
Perak,2019,8,22,10.89
Perak,2019,8,23,14.35
Perak,2019,8,24,4.32
Perak,2019,8,25,8.21
Perak,2019,8,26,9.20
Perak,2019,8,27,6.54
Perak,2019,8,28,2.47
Perak,2019,8,29,1.93
Perak,2019,8,30,3.19
Perak,2019,8,31,3.92
Perak,2019,9,1,4.14
Perak,2019,9,2,3.75
Perak,2019,9,3,4.79
Perak,2019,9,4,0.72
Perak,2019,9,5,14.09
Perak,2019,9,6,23.06
Perak,2019,9,7,8.50
Perak,2019,9,8,12.08
Perak,2019,9,9,23.39
Perak,2019,9,10,16.88
Perak,2019,9,11,6.46
Perak,2019,9,12,8.53
Perak,2019,9,13,2.85
Perak,2019,9,14,8.61
Perak,2019,9,15,42.31
Perak,2019,9,16,18.37
Perak,2019,9,17,3.69
Perak,2019,9,18,19.17
Perak,2019,9,19,11.27
Perak,2019,9,20,7.67
Perak,2019,9,21,9.87
Perak,2019,9,22,6.68
Perak,2019,9,23,6.34
Perak,2019,9,24,5.18
Perak,2019,9,25,3.66
Perak,2019,9,26,3.03
Perak,2019,9,27,1.83
Perak,2019,9,28,1.37
Perak,2019,9,29,0.78
Perak,2019,9,30,8.90
Perak,2019,10,1,11.35
Perak,2019,10,2,14.43
Perak,2019,10,3,10.97
Perak,2019,10,4,22.75
Perak,2019,10,5,7.47
Perak,2019,10,6,2.70
Perak,2019,10,7,17.10
Perak,2019,10,8,19.44
Perak,2019,10,9,44.33
Perak,2019,10,10,11.36
Perak,2019,10,11,27.97
Perak,2019,10,12,19.97
Perak,2019,10,13,17.53
Perak,2019,10,14,16.56
Perak,2019,10,15,15.69
Perak,2019,10,16,17.59
Perak,2019,10,17,15.11
Perak,2019,10,18,2.56
Perak,2019,10,19,0.36
Perak,2019,10,20,0.49
Perak,2019,10,21,1.06
Perak,2019,10,22,0.57
Perak,2019,10,23,3.02
Perak,2019,10,24,2.64
Perak,2019,10,25,12.78
Perak,2019,10,26,3.13
Perak,2019,10,27,1.25
Perak,2019,10,28,2.68
Perak,2019,10,29,7.56
Perak,2019,10,30,6.35
Perak,2019,10,31,1.35
Perak,2019,11,1,1.44
Perak,2019,11,2,0.40
Perak,2019,11,3,3.07
Perak,2019,11,4,4.58
Perak,2019,11,5,4.42
Perak,2019,11,6,25.18
Perak,2019,11,7,36.82
Perak,2019,11,8,14.46
Perak,2019,11,9,4.21
Perak,2019,11,10,8.17
Perak,2019,11,11,3.19
Perak,2019,11,12,6.41
Perak,2019,11,13,9.86
Perak,2019,11,14,6.20
Perak,2019,11,15,1.57
Perak,2019,11,16,2.50
Perak,2019,11,17,11.35
Perak,2019,11,18,9.02
Perak,2019,11,19,3.10
Perak,2019,11,20,1.58
Perak,2019,11,21,5.74
Perak,2019,11,22,13.12
Perak,2019,11,23,21.50
Perak,2019,11,24,5.09
Perak,2019,11,25,3.22
Perak,2019,11,26,6.84
Perak,2019,11,27,4.68
Perak,2019,11,28,16.68
Perak,2019,11,29,10.47
Perak,2019,11,30,20.82
Perak,2019,12,1,11.26
Perak,2019,12,2,10.34
Perak,2019,12,3,24.06
Perak,2019,12,4,15.59
Perak,2019,12,5,6.74
Perak,2019,12,6,3.60
Perak,2019,12,7,12.09
Perak,2019,12,8,10.74
Perak,2019,12,9,44.70
Perak,2019,12,10,6.89
Perak,2019,12,11,5.91
Perak,2019,12,12,6.92
Perak,2019,12,13,8.51
Perak,2019,12,14,10.09
Perak,2019,12,15,12.89
Perak,2019,12,16,8.81
Perak,2019,12,17,23.47
Perak,2019,12,18,19.45
Perak,2019,12,19,10.45
Perak,2019,12,20,1.64
Perak,2019,12,21,29.46
Perak,2019,12,22,26.95
Perak,2019,12,23,53.39
Perak,2019,12,24,48.36
Perak,2019,12,25,21.43
Perak,2019,12,26,7.66
Perak,2019,12,27,19.71
Perak,2019,12,28,47.27
Perak,2019,12,29,16.50
Perak,2019,12,30,1.48
Perak,2019,12,31,3.34
Perak,2020,1,1,3.17
Perak,2020,1,2,6.60
Perak,2020,1,3,2.36
Perak,2020,1,4,1.03
Perak,2020,1,5,3.87
Perak,2020,1,6,0.60
Perak,2020,1,7,2.67
Perak,2020,1,8,1.12
Perak,2020,1,9,1.93
Perak,2020,1,10,1.31
Perak,2020,1,11,0.87
Perak,2020,1,12,0.26
Perak,2020,1,13,0.31
Perak,2020,1,14,3.23
Perak,2020,1,15,0.23
Perak,2020,1,16,3.81
Perak,2020,1,17,2.67
Perak,2020,1,18,15.18
Perak,2020,1,19,12.71
Perak,2020,1,20,2.02
Perak,2020,1,21,0.70
Perak,2020,1,22,0.46
Perak,2020,1,23,0.50
Perak,2020,1,24,3.83
Perak,2020,1,25,2.75
Perak,2020,1,26,1.11
Perak,2020,1,27,0.46
Perak,2020,1,28,1.18
Perak,2020,1,29,0.72
Perak,2020,1,30,0.20
Perak,2020,1,31,0.22
Perak,2020,2,1,0.13
Perak,2020,2,2,0.18
Perak,2020,2,3,0.84
Perak,2020,2,4,0.82
Perak,2020,2,5,0.36
Perak,2020,2,6,0.64
Perak,2020,2,7,0.43
Perak,2020,2,8,0.22
Perak,2020,2,9,0.25
Perak,2020,2,10,0.26
Perak,2020,2,11,0.11
Perak,2020,2,12,0.07
Perak,2020,2,13,0.13
Perak,2020,2,14,0.19
Perak,2020,2,15,2.02
Perak,2020,2,16,1.09
Perak,2020,2,17,0.26
Perak,2020,2,18,0.07
Perak,2020,2,19,0.10
Perak,2020,2,20,4.04
Perak,2020,2,21,2.83
Perak,2020,2,22,0.79
Perak,2020,2,23,0.04
Perak,2020,2,24,0.03
Perak,2020,2,25,0.35
Perak,2020,2,26,0.65
Perak,2020,2,27,0.09
Perak,2020,2,28,0.17
Perak,2020,2,29,0.97
Perak,2020,3,1,0.55
Perak,2020,3,2,0.05
Perak,2020,3,3,0.03
Perak,2020,3,4,0.03
Perak,2020,3,5,0.02
Perak,2020,3,6,0.22
Perak,2020,3,7,0.28
Perak,2020,3,8,0.43
Perak,2020,3,9,0.07
Perak,2020,3,10,0.37
Perak,2020,3,11,0.61
Perak,2020,3,12,0.12
Perak,2020,3,13,0.00
Perak,2020,3,14,0.00
Perak,2020,3,15,0.00
Perak,2020,3,16,0.00
Perak,2020,3,17,0.01
Perak,2020,3,18,0.02
Perak,2020,3,19,0.15
Perak,2020,3,20,0.29
Perak,2020,3,21,4.49
Perak,2020,3,22,0.39
Perak,2020,3,23,0.13
Perak,2020,3,24,0.10
Perak,2020,3,25,0.27
Perak,2020,3,26,2.97
Perak,2020,3,27,17.53
Perak,2020,3,28,9.15
Perak,2020,3,29,13.78
